Zaman,Tip,Yas Grubu
2026-08-06 10:19:01,Cikis,Bilinmiyor
2026-08-06 10:19:17,Cikis,Bilinmiyor
2026-08-06 10:19:21,Giris,Bilinmiyor
2026-08-06 10:19:21,Cikis,Bilinmiyor

ÖZET
Toplam Giris,1
Toplam Cikis,3
Cocuk - Giris,0
Cocuk - Cikis,0
Genc - Giris,0
Genc - Cikis,0
Yetiskin - Giris,0
Yetiskin - Cikis,0
Yasli - Giris,0
Yasli - Cikis,0
Bilinmiyor - Giris,1
Bilinmiyor - Cikis,3
